id,nome,nome.1,dia_nasc,mes_nasc,ano_nasc,dia_morte,mes_morte,ano_morte
19257,Alê Teixeira,não cadastrado,,,,,,
19285,Maria José Palo,não cadastrado,,,,,,
19299,Marco Terranova,não cadastrado,,,,,,
19304,Carlos Ranulpho,não cadastrado,,,,,,
19307,Isaac Krasilchik,masculino,,,1933.0,30.0,12.0,2010.0
19321,Ricardo Teles,masculino,,,,,,
19324,Güinter Parschalk,não cadastrado,,,,,,
19341,Antonio Nóbrega,masculino,2.0,5.0,1952.0,,,
19358,Daniel Acosta,masculino,29.0,11.0,1965.0,,,
19398,Caíto,masculino,11.0,3.0,1952.0,,,
19399,César Brandão,masculino,17.0,10.0,1956.0,,,
19400,Célia Cymbalista,feminino,,,,,,
19401,Daniel Feingold,masculino,,,1954.0,,,
19404,Albano Afonso,masculino,,,1964.0,,,
19420,Christo and Jeanne-Claude,masculino,,,1935.0,,,
19423,Pat Kilgore,não cadastrado,,,,,,
19425,Christina Apovian,feminino,,,1968.0,,,
19430,Victor Burton,masculino,,,1956.0,,,
19447,Nikolaus A. Nessler,masculino,,,1958.0,,,
19467,Loraine Oliveira,feminino,,,1972.0,,,
19469,Luciene Moreira,não cadastrado,,,,,,
19473,Cesar Aché,masculino,,,1953.0,,,
19482,Mauricius Farina,masculino,,,1961.0,,,
19488,José Maurício,não cadastrado,,,,,,
19491,Lilian Amaral,feminino,,,,,,
19503,Ferdinand Denis,masculino,13.0,8.0,1798.0,1.0,8.0,1890.0
19505,Mischa Kuball,não cadastrado,,,1959.0,,,
19533,Rafael Raddi,masculino,,,,,,
19535,Ana Lúcia Pompeu,feminino,,,,,,
19536,Patrícia J. Reis,feminino,,,1981.0,,,
19546,Milton Montenegro,masculino,26.0,10.0,1954.0,,,
19558,Alberto Ikeda,masculino,,,,,,
19571,Thomas Thwaites,masculino,,,,,,
19574,Marco Mariutti,masculino,,,1955.0,,,
19581,Valentino Fialdini,masculino,,,,,,
19587,Leyla Perrone-Moisés,feminino,,,,,,
19596,Franklin Pedroso,masculino,,,,,,
19598,Angela Di Sessa,feminino,,,1959.0,,,
19602,Santiago Cucullu,não cadastrado,,,,,,
19605,Belkis Trench,não cadastrado,,,,,,
19606,Arthur Nestrovski,masculino,26.0,12.0,1959.0,,,
19618,Ana Helena Curti,feminino,,,,,,
19629,Berta Sichel,feminino,,,,,,
19644,Francisco de Paula Simões Vicente de Azevedo,masculino,,,,,,
19645,John Lionel Toledano,não cadastrado,,,,,,
19646,Anísio Teixeira,masculino,12.0,7.0,1900.0,11.0,3.0,1971.0
19675,José Arcanjo,masculino,,,,,,
19676,Maria Ivone dos Santos,feminino,8.0,5.0,1958.0,,,
19700,Grace Maria Machado de Freitas,feminino,,,,,,
19706,Ernestina Karman,feminino,16.0,5.0,1915.0,,4.0,2004.0
19710,Helena Freddi,feminino,30.0,10.0,1958.0,,,
19728,Roberto Keppler,masculino,,,1951.0,,,
19732,Paula Caetano,feminino,,,,,,
19733,Luciana Zorzato,feminino,,,,,,
19734,Benedito Monteiro,masculino,30.0,8.0,1914.0,2.0,4.0,2017.0
19738,Thomas Cohn,masculino,,,1934.0,5.0,2.0,2018.0
19741,Fernando Accarino,masculino,,,1963.0,,,
19743,Lobo Pasolini,masculino,,,,,,
19744,Artur Matuck,masculino,,,1949.0,,,
19755,Cabelo,masculino,,,1967.0,,,
19757,Fausto Chermont,masculino,,,1961.0,,,
19758,Wanda Pimentel,feminino,,,1943.0,23.0,12.0,2019.0
19759,Tadeu Jungle,masculino,,,1956.0,,,
19768,Regina Teixeira de Barros,feminino,17.0,10.0,1964.0,,,
19773,Eder Chiodetto,masculino,,,1965.0,,,
19775,Celso Fioravante,masculino,,,,,,
19786,Ana Valadares,feminino,,,,,,
19796,Celita Procopio de Araujo Carvalho,feminino,,,,,,
19801,Rosa Esteves,feminino,,,1953.0,,,
19808,Marta Martins,feminino,,,1962.0,,,
19818,Marília Andrés Ribeiro,não cadastrado,,,,,,
19819,Esther Emilio Carlos,não cadastrado,,,,,,
19825,Sylvia Furegatti,feminino,22.0,12.0,1968.0,,,
19834,Rodolfo Athayde,masculino,3.0,5.0,1952.0,,,
19842,Jorge Coli,masculino,,,,,,
19844,Adriana Tabalipa,feminino,9.0,4.0,1972.0,,,
19861,Mirella,feminino,,,,,,
19864,Luzia Velloso,não cadastrado,,,,,,
19867,Ana Teóphilo,não cadastrado,,,,,,
19872,León Ferrari,masculino,3.0,9.0,1920.0,25.0,7.0,2013.0
19877,Zina Ferraz,feminino,,,1956.0,,,
19879,Marcia Galliani,feminino,28.0,3.0,1957.0,,,
19882,Eduardo Salvino,masculino,,,1975.0,,,
19885,Andrés Otero,não cadastrado,,,,,,
19889,Marcelo Drummond,masculino,,,,,,
19894,Celina Yamauchi,feminino,16.0,2.0,1970.0,,,
19901,Ellsworth Kelly,não cadastrado,,,,,,
19902,Luiz Armando Bagolin,masculino,,,1964.0,,,
19903,Victor Knoll,masculino,,,,,,
19910,Silvio Zamboni,masculino,,,,,,
19912,Aparício Antônio Basílio da Silva,masculino,,,,,,
19923,Maria do Céu Diel,feminino,,,1962.0,,,
19930,Andreas Valentin,masculino,14.0,12.0,1952.0,,,
19934,Anita Vinocour,feminino,,,1913.0,,,
19940,Lélia Deluiz Wanick Salgado,não cadastrado,,,,,,
19949,Uiara Bartira,feminino,27.0,3.0,1949.0,,,
19953,Patrick de Geetere,não cadastrado,,,,,,
19958,José Maria Dias da Cruz,masculino,8.0,9.0,1935.0,,,
19960,Toyin Ojih Odutola,feminino,,,1985.0,,,
19962,Marina Zurkow,não cadastrado,,,,,,
19967,Eduardo Coimbra,masculino,9.0,7.0,1955.0,,,
19972,João Daniel Tikhomiroff,não cadastrado,,,,,,
19973,Ucho Carvalho,não cadastrado,,,,,,
19974,Jimmy Leroy,masculino,21.0,11.0,1962.0,,,
19975,Júlio Dui,masculino,,,,,,
19982,Fernando Velloso,masculino,9.0,8.0,1930.0,,,
19985,Rivane Neuenschwander,feminino,12.0,11.0,1967.0,,,
19986,Rosa Martínez,não cadastrado,,,,,,
19996,Marcos Rizolli,masculino,,,,,,
20003,Gloria Moure,não cadastrado,,,,,,
20004,Betty Leirner,feminino,18.0,7.0,1959.0,,,
20005,Walter Silveira,masculino,4.0,2.0,1955.0,,,
20006,Eide Feldon,feminino,,,1958.0,,,
20013,Morgan da Motta,masculino,,,,,,
20019,Rener Rama,masculino,6.0,3.0,1968.0,,,
20072,Osmar Pisani,masculino,,,,,,
20075,Jorge Bodanzky,masculino,22.0,12.0,1942.0,,,
20080,Sérgio Magalhães,masculino,,,,,,
20096,Ricardo Anderáos,masculino,,,1962.0,,,
20097,Jesus de Paula Assis,masculino,,,,,,
20113,Hugo Fortes,masculino,,,,,,
20114,Fulvia Molina,feminino,11.0,6.0,1945.0,,,
20121,Titane,feminino,21.0,7.0,1960.0,,,
20122,João das Neves,masculino,31.0,1.0,1934.0,24.0,8.0,2018.0
20123,Gilvan Oliveira,não cadastrado,,,,,,
20155,Thomas Florschuetz,masculino,,,,,,
20157,Albert Marquet,não cadastrado,,,1875.0,,,1947.0
20159,Cecilia Cotrim de Mello,não cadastrado,,,,,,
20163,Angelo Iacocca,não cadastrado,,,,,,
20164,Valéria Salgueiro,feminino,,,1951.0,,,
20188,Evelyn Berg Iochpe,feminino,,,,,,
20200,Marcos Rodrigues,masculino,,,,,,
20203,Maína Junqueira,não cadastrado,,,,,,
20223,Luciana Whitaker,não cadastrado,,,,,,
20226,Marco Rodrigues,masculino,,5.0,1964.0,,,
20231,Renato Brunello,masculino,,,1953.0,,,
20233,Mario Gallo,não cadastrado,,,,,,
20256,Da Paz,feminino,13.0,8.0,1944.0,,,
20266,Piero Manzoni,masculino,,,1933.0,,,1963.0
20268,Anna Dorsa,não cadastrado,,,,,,
20279,Vânia Barbosa,feminino,,,1955.0,,,
20281,Júlio Mendonça,não cadastrado,,,,,,
20283,Marcelo Salum,masculino,,,1964.0,,,
20284,Eduardo Knapp,masculino,,,,,,
20286,Vânia Mignone,feminino,20.0,10.0,1967.0,,,
20287,Ana Vitória Mussi,feminino,,,1943.0,,,
20290,Maria Lúcia Pivetti,não cadastrado,,,,,,
20293,Marcel Dzama,não cadastrado,,,1975.0,,,
20300,Marta Veloso,feminino,,,,,,
20305,Arayr Olair Ferrari,masculino,,,,,,
20312,Ricardo Camargo,não cadastrado,,,,,,
20319,Marcos Chaves,masculino,18.0,1.0,1961.0,,,
20326,Maria Helena Bernardes,feminino,8.0,3.0,1966.0,,,
20328,Cleber Rocha das Neves,masculino,,,,,,
20331,Fabiana Rossarola,feminino,,,1970.0,,,
20333,Laura Fróes,feminino,,,1970.0,,,
20334,Thelma Vaitses,feminino,,,1959.0,,,
20335,Ana Luz,não cadastrado,,,,,,
20336,Ângela Magdalena,feminino,,,1973.0,,,
20338,Ana Flávia Baldisserotto,feminino,,,1972.0,,,
20348,Antonio Zago,não cadastrado,,,,,,
20350,James Bridle,masculino,,,,,,
20355,Elisa Bracher,feminino,2.0,3.0,1965.0,,,
20357,Eduardo Okuno,não cadastrado,,,,,,
20385,Leida Grineberg,não cadastrado,,,,,,
20386,Maria de Lourdes Colombo,feminino,13.0,1.0,1959.0,,,
20389,Myrine Vlavianos,feminino,,,,,,
20392,Sandra Tucci,feminino,,,1964.0,,,
20402,Norberto Nicola,masculino,,,1930.0,23.0,5.0,2007.0
20414,Alex Dumaz,não cadastrado,,,,,,
20440,Waldemar de Andrade,masculino,,,1933.0,,,
20460,Daniel Albuquerque,masculino,,,1983.0,,,
20471,Thereza Stabel,não cadastrado,,,,,,
20506,Miguel Chaia,masculino,3.0,2.0,1947.0,,,
20507,Elaine Tedesco,feminino,,,1963.0,,,
20509,Eduardo Evangelista,não cadastrado,,,,,,
20510,Armando Queiroz,masculino,18.0,4.0,1968.0,,,
20514,Maria Scherlowski,feminino,,,,,,
20515,Maria Carla G. de Araujo Moreira,feminino,,,,,,
20517,Denis Rodriguez,masculino,,,1972.0,,,
20519,Tebaldo A. Simionato,não cadastrado,,,,,,
20537,Efrain Almeida,masculino,25.0,1.0,1964.0,,,
20547,Paulo Mendes da Rocha,masculino,25.0,10.0,1928.0,,,
20551,Radha Abramo,feminino,4.0,12.0,1934.0,24.0,7.0,2013.0
20557,Zorzete,masculino,20.0,5.0,1957.0,,,
20566,Rosa Magalhães,feminino,,,,,,
20567,Silvia Meira,não cadastrado,,,,,,
20568,Maria Lúcia Montes,feminino,,,,,,
20569,Mary Jane Jacob,feminino,,,,,,
20573,Saskia Bos,não cadastrado,,,,,,
20589,Rebecca Horn,feminino,23.0,4.0,1944.0,,,
20592,Manuel J. Borja-Villel,masculino,,,1957.0,,,
20594,Bill Viola,masculino,25.0,1.0,1951.0,,,
20600,Heloisa Gregori,feminino,27.0,11.0,1937.0,,,
20602,Helena Lopes,feminino,,,1941.0,,,
20614,Fernando Luiz Motta Zanetti,não cadastrado,,,,,,
20617,André Villas-Boas,não cadastrado,,,,,,
20620,Elifas Andreato,masculino,,,1946.0,,,
20624,Guilherme Cunha Lima,não cadastrado,,,,,,
20644,Renata Sant´Anna,feminino,,,1963.0,,,
20647,Antonio Segui,masculino,,,1934.0,,,
20650,Mário de Andrade,masculino,9.0,10.0,1893.0,25.0,2.0,1945.0
20657,G. Oscar Oswaldo Campiglia,não cadastrado,,,,,,
20667,Fábio Cimino,masculino,,,,,,
20694,Pedro Luiz Pereira de Souza,masculino,,,1945.0,,,
20703,Renato Athayde,masculino,,,,,,
20704,Sueli Carvalho,feminino,,,,,,
20718,Bia Lessa,feminino,10.0,6.0,1958.0,,,
20721,Luiz Stein,masculino,,,1956.0,,,
20726,Jean-Hubert Martin,não cadastrado,,,,,,
20727,Octavio Zaya,não cadastrado,,,,,,
20729,Shirin Neshat,feminino,26.0,3.0,1957.0,,,
20733,Antonio Zaya,masculino,,,,,,
20745,Antonio Martorell,não cadastrado,,,,,,
20771,Mara Martins,feminino,15.0,4.0,1954.0,,,
20774,Angélica Madeira,feminino,,,,,,
20779,Malangatana,não cadastrado,6.0,6.0,1936.0,,,
20780,Francisco Aragão,masculino,6.0,10.0,1949.0,,,
20785,Roberto Bethônico,masculino,,,1964.0,,,
20803,Justin Bennet,masculino,,,,,,
20809,Martin Chirino,masculino,,,1925.0,,,
20817,Eugenio Valdés Figueroa,não cadastrado,,,,,,
20818,Nelson Herrera Ysla,não cadastrado,,,,,,
20822,Fabio Cypriano,masculino,15.0,7.0,1966.0,,,
20825,André Lenz,masculino,,,1970.0,,,
20839,Josué Guimarães,não cadastrado,,,,,,
20841,Enrique Marty,masculino,,,,,,
20847,Cláudia Leão,feminino,1.0,9.0,1967.0,,,
20857,Antonio Vargas,não cadastrado,,,1961.0,,,
20882,Carlos Basualdo,não cadastrado,,,,,,
20892,Hans Ulrich Obrist,masculino,,,,,,
20893,César Aira,não cadastrado,,,,,,
20909,Eliane Gontijo,não cadastrado,,,,,,
20927,Paulo Bach,masculino,,,,,,
20928,Dora Silveira,feminino,,,,,,
20931,Magno Mesquita,não cadastrado,,,,,,
20937,Lorna Ferguson,não cadastrado,,,,,,
20939,Eduardo Fleury Camargo,masculino,17.0,9.0,1974.0,,,
20949,Maristela Ribeiro,feminino,18.0,5.0,1960.0,,,
20950,Guillermo Kuitca,masculino,,,1961.0,,,
20951,Monina Rapp,não cadastrado,,,,,,
20959,Laura Marsiaj,feminino,,,,,,
20964,Orlando Castaño,masculino,,,1945.0,,,
20969,Haron Cohen,masculino,,,,,,
20970,Eduardo Longman,não cadastrado,,,,,,
20973,Apinan Poshyananda,não cadastrado,,,,,,
20974,Gershon Knispel,masculino,,,1932.0,,,
20984,Adelina von Furstenberg,não cadastrado,,,,,,
20994,Nair Kremer,feminino,,,1938.0,,,
21014,Carl Robert Edler von der Planitz,masculino,,,1806.0,,,1847.0
21015,Eymard Brandão,masculino,,,,,,
21025,Charles Landseer,masculino,,,1799.0,,,1879.0
21029,Paula Pape,feminino,,,1958.0,,,
21041,Roaleno Ribeiro Amâncio Costa,não cadastrado,,,,,,
21042,Neiva Bohns,feminino,,,,,,
21044,José Augusto Avancini,não cadastrado,,,,,,
21045,Circe Saldanha Pilla,feminino,,,1930.0,,,
21047,Luciano Migliaccio,masculino,7.0,4.0,1960.0,,,
21050,Paulo Maurício,masculino,,,,,,
21081,Hudinilson Jr.,masculino,17.0,10.0,1957.0,28.0,8.0,2013.0
21083,Lucas Sargentelli,masculino,,,1989.0,,,
21088,Eduardo Iglesias,masculino,28.0,1.0,1940.0,,,
21090,André Stolarski,masculino,10.0,1.0,1970.0,31.0,8.0,2013.0
21091,Eduardo Staszowski,não cadastrado,,,,,,
21102,Maurício Azeredo,masculino,,,,,,
21106,Catherine David,não cadastrado,,,,,,
21113,Marcelo Arruda,masculino,23.0,3.0,1967.0,,,
21114,Simona Misan,não cadastrado,,,,,,
21116,Juliana Morgado,feminino,23.0,1.0,1974.0,,,
21121,Octávio Cardoso,masculino,13.0,2.0,1963.0,,,
21131,Isabel Amado,feminino,,,,,,
21136,Luigi Stavale,não cadastrado,,,,,,
21140,Raul Garcez,masculino,21.0,9.0,1949.0,,,1987.0
21144,Eliane Stephan,não cadastrado,,,,,,
21148,Bill Martinez,não cadastrado,,,,,,
21167,Lúcia Santos,não cadastrado,,,,,,
21172,Eudes Mota,não cadastrado,,,,,,
21175,Cássio Tavernard,não cadastrado,,,,,,
21180,Helena Martinho da Rocha,não cadastrado,,,,,,
21191,Cláudio Oliveira,masculino,,,,,,
21199,José de Quadros,masculino,29.0,10.0,1958.0,,,
21201,Regina Melim,feminino,,,,,,
21203,Paola Antonelli,não cadastrado,,,,,,
21214,Eva Castiel,feminino,,,1944.0,,,
21215,Antonio Malta,masculino,28.0,6.0,1961.0,,,
21218,Álvaro Siza,não cadastrado,,,,,,
21233,Sarat Maharaj,masculino,,,1951.0,,,
21237,Fabio Del Re,não cadastrado,,,,,,
21241,Marcelo Frazão,masculino,,,1964.0,,,
21243,Eduardo Chillida,masculino,,,1924.0,,,
21253,Zechetto,masculino,2.0,1.0,1927.0,,,
21254,Maria de Lourdes Germano,não cadastrado,,,1953.0,,,
21255,Mauro Restiffe,masculino,13.0,4.0,1970.0,,,
21263,Fritz,masculino,,,1957.0,,,
21267,Romero Cavalcanti,não cadastrado,,,,,,
21283,Piti,feminino,28.0,3.0,1945.0,,,
21285,Rubens José Azevedo,masculino,,,1976.0,,,
21288,Marconi Drummond,masculino,26.0,3.0,1964.0,,,
21289,Marepe,masculino,21.0,6.0,1970.0,,,
21292,Pazé,masculino,7.0,7.0,1962.0,,,
21294,Cristiano Rennó,masculino,4.0,10.0,1963.0,,,
21298,Victor Ribeiro,masculino,,,1945.0,,,
21299,Clodomiro Amazonas,masculino,14.0,3.0,1883.0,22.0,8.0,1953.0
21304,Márcia Vercesi,feminino,,,1959.0,,,
21305,Baptista da Costa,masculino,24.0,11.0,1865.0,20.0,4.0,1926.0
21306,Castagneto,masculino,27.0,11.0,1851.0,29.0,12.0,1900.0
21310,Campos Ayres,masculino,19.0,1.0,1881.0,29.0,10.0,1944.0
21312,Hansen Bahia,masculino,19.0,4.0,1915.0,14.0,6.0,1978.0
21314,Carlos Balliester,masculino,,,1870.0,,,1927.0
21322,José Bento,masculino,,,1962.0,,,
21324,Lucílio de Albuquerque,masculino,9.0,5.0,1877.0,19.0,4.0,1939.0
21325,Georgina de Albuquerque,feminino,4.0,2.0,1885.0,29.0,8.0,1962.0
21328,Modesto Brocos,masculino,9.0,2.0,1852.0,28.0,11.0,1936.0
21329,Antonio Cabral,masculino,25.0,10.0,1948.0,,,
21332,Pedro Américo,masculino,29.0,4.0,1843.0,7.0,10.0,1905.0
21334,José Marques Campão,masculino,18.0,4.0,1892.0,,,1949.0
21335,Giuseppe Capogrossi,masculino,7.0,3.0,1900.0,9.0,10.0,1972.0
21340,Francisco Coculilo,masculino,,,1895.0,,,1945.0
21341,Navarro da Costa,masculino,25.0,9.0,1883.0,6.0,2.0,1931.0
21342,Rodolfo Amoedo,masculino,12.0,12.0,1857.0,31.0,5.0,1941.0
21349,Ana Lúcia Sigaud,feminino,,,,,,
21350,Antônio Alves Dias,masculino,,,1934.0,,,
21357,Ines Rosenthal,feminino,,,,,,
21358,Bruno Felisberti,masculino,11.0,6.0,1912.0,,7.0,1979.0
21359,Lucia Fleury,feminino,,,1933.0,,,1991.0
21361,Antonio Berni,masculino,14.0,5.0,1905.0,13.0,10.0,1981.0
21363,Vittorio Gobbis,masculino,,,1894.0,,,1968.0
21368,Hagedorn,masculino,,,1814.0,,,1889.0
21369,Bin Kondo,masculino,,,1937.0,,,
21370,Yo Yoshitome,masculino,,,1925.0,,,
21371,Miriam Chiaverini,feminino,,,1940.0,,,
21375,Juan Genovés,masculino,31.0,5.0,1930.0,,,
21377,José Jardiel,masculino,,,1928.0,,,
21388,Vera Ilce,feminino,,,1942.0,,,
21390,Maria Martins,feminino,7.0,8.0,1894.0,27.0,3.0,1973.0
21395,Teresa Nazar,feminino,,,1936.0,,,
21400,Vilma Pasqualini,feminino,,,1930.0,19.0,7.0,2012.0
21401,Wifredo Lam,masculino,,,1902.0,,,1982.0
21403,Roberto Matta,masculino,11.0,11.0,1911.0,23.0,11.0,2002.0
21410,Pedro Escosteguy,masculino,14.0,7.0,1916.0,28.0,6.0,1989.0
21413,Edgard Parreiras,masculino,4.0,12.0,1885.0,,,1964.0
21415,P. P. Condurú,masculino,,,1958.0,,,
21417,Paula Sampaio,feminino,26.0,10.0,1965.0,,,
21418,Rossini Perez,masculino,15.0,9.0,1931.0,18.0,3.0,2020.0
21419,Thereza Simões,feminino,,,1941.0,,,
21425,Alfredo Rocco,masculino,17.0,1.0,1914.0,30.0,7.0,1999.0
21432,João Fernandes,não cadastrado,,,,,,
21438,Bernardo Cid,masculino,,,1925.0,,,1982.0
21440,Renzo Vespignani,não cadastrado,,,1924.0,,,1988.0
21443,Julio Le Parc,masculino,23.0,9.0,1928.0,,,
21444,Rómulo Macció,masculino,,,1931.0,,,
21445,Jesús Rafael Soto,masculino,5.0,6.0,1923.0,,1.0,2005.0
21447,Bustamante Sá,masculino,31.0,7.0,1907.0,17.0,3.0,1988.0
21449,Manoel Santiago,masculino,25.0,3.0,1897.0,29.0,10.0,1987.0
21450,Jack Vanarsky,masculino,,,1936.0,,,
21454,Décio Vieira,masculino,,,1922.0,,,1988.0
21461,Jorge Camacho,masculino,5.0,1.0,1934.0,30.0,3.0,2011.0
21462,Hélios Seelinger,masculino,4.0,8.0,1878.0,21.0,9.0,1965.0
21465,Frantisek Kupka,masculino,,,1871.0,,,1957.0
21468,Antoni Tàpies,masculino,13.0,12.0,1923.0,6.0,2.0,2012.0
21469,Oswaldo Borda,masculino,,,1929.0,,,
21471,François Stahly,masculino,,,1911.0,,,
21475,Caciporé Torres,masculino,10.0,3.0,1935.0,,,
21478,Gerson de Souza,masculino,19.0,6.0,1926.0,,,
21483,Mirian,feminino,,,1939.0,,,1996.0
21487,Artur Pereira,masculino,,,1920.0,6.0,6.0,2003.0
21492,Valle Júnior,masculino,24.0,7.0,1889.0,19.0,5.0,1958.0
21494,Samuel Walters,masculino,,,1811.0,,,1882.0
21495,Ditinho Joana,não cadastrado,,,,,,
21502,Neuton de Andrade,masculino,7.0,4.0,1938.0,,,1997.0
21504,Lia Mittarakis,feminino,,,1934.0,,,1998.0
21505,Fernando Lopes,masculino,24.0,11.0,1936.0,,,
21506,Américo Modanez,masculino,,,1931.0,,,
21508,Altamira P. Borges,feminino,,,1932.0,,,
21512,Daniel Firmino,masculino,1.0,9.0,1951.0,,,
21514,Oswaldo Galindo,masculino,,,,,,
21515,José de Joana,não cadastrado,,,,,,
21516,Vicente Labriola,masculino,,,,,,
21517,Toninho Mendes,masculino,,,1954.0,,,2017.0
21518,Cícero Monteiro,masculino,24.0,3.0,1939.0,,,
21519,Neville D'Almeida,masculino,,,1941.0,,,
21522,Luis Felipe Noé,masculino,,,1933.0,,,
21530,Adelina Rios,feminino,13.0,9.0,1937.0,,,
21534,Adelson do Prado,masculino,15.0,9.0,1944.0,,,
21540,Adilson Santos,masculino,,,1944.0,,,
21542,Adolfo Fonzari,masculino,7.0,4.0,1880.0,10.0,3.0,1959.0
21544,Adriana Banfi,feminino,20.0,2.0,1947.0,,,
21556,Maria Helena Bononi,feminino,,,,,,
21557,Rafic Farah,masculino,28.0,7.0,1948.0,,,
21559,Rita Toledo Piza,feminino,25.0,9.0,1942.0,,,
21566,Austero Penteado,masculino,5.0,7.0,1859.0,18.0,8.0,1949.0
21585,José Damasceno,masculino,28.0,11.0,1968.0,,,
21586,Alice Ruiz,feminino,22.0,1.0,1946.0,,,
21592,Márcia X,feminino,,,1959.0,2.0,2.0,2005.0
21604,Arrigo Barnabé,masculino,14.0,9.0,1951.0,,,
21607,Albert Henschel,masculino,13.0,6.0,1827.0,30.0,6.0,1882.0
21608,Albert Frisch,masculino,,,1840.0,,,1905.0
21609,August Coutinho,masculino,,,19.0,,,
21612,Auguste Stahl,masculino,23.0,5.0,1824.0,30.0,10.0,1877.0
21613,Benjamin R. Mulock,masculino,18.0,6.0,1829.0,17.0,6.0,1823.0
21615,Camillo Vedani,masculino,,,19.0,,,19.0
21619,Laura Knapp,feminino,,,,,,
21622,Felipe Augusto Fidanza,masculino,,,1847.0,20.0,1.0,1903.0
21623,Flávio de Barros,masculino,,,19.0,,,20.0
21624,Téti Waldraff,feminino,5.0,5.0,1959.0,,,
21625,Francisco du Bocage,masculino,,,,,,1919.0
21627,Franz Keller-Leuzinger,masculino,,,1835.0,,,1890.0
21629,George Leuzinger,masculino,,,1813.0,,,1892.0
21634,João Ferreira Villela,masculino,,,19.0,,,19.0
21635,Insley Pacheco,masculino,,,1830.0,,,1912.0
21636,Jorge Henrique Papf,masculino,21.0,10.0,1863.0,,,1920.0
21637,José Christiano Júnior,masculino,,,1832.0,18.0,12.0,1902.0
21639,José Ferreira Guimarães,masculino,,,1841.0,,,1924.0
21640,Juan Gutierrez,masculino,,,1860.0,,,1897.0
21644,Marc Ferrez,masculino,14.0,9.0,1788.0,31.0,3.0,1850.0
21645,Otto Hees,masculino,4.0,9.0,1870.0,,,1941.0
21647,Revert Henrique Klumb,masculino,,,1825.0,,,1886.0
21648,Rodolpho Lindemann,masculino,,,1852.0,,,19.0
21649,Valério Vieira,masculino,16.0,11.0,1862.0,26.0,7.0,1941.0
21658,Claudio Edinger,masculino,3.0,5.0,1952.0,,,
21666,Ricardo Schmitt,não cadastrado,,,,,,
21673,Georgia Lobacheff,feminino,,,1969.0,,,
21677,George Love,masculino,24.0,5.0,1937.0,9.0,6.0,1995.0
21679,Hermínia Borges,feminino,7.0,11.0,1894.0,,,1989.0
21685,Kenji Ota,masculino,25.0,6.0,1952.0,,,
21687,Luis Crispino,masculino,2.0,12.0,1956.0,,,
21689,Luiz Garrido,masculino,21.0,1.0,1945.0,,,
21698,Miguel Chikaoka,masculino,3.0,10.0,1950.0,,,
21706,Abelardo da Hora,masculino,31.0,7.0,1924.0,23.0,9.0,2014.0
21707,Zeca Linhares,masculino,,,1949.0,,,
21709,Wilson Avelar,masculino,30.0,11.0,1951.0,,,
21711,Almeida Reis,masculino,3.0,10.0,1838.0,18.0,4.0,1889.0
21712,Marta Neves,feminino,27.0,5.0,1964.0,,,
21726,August Zamoyski,masculino,28.0,6.0,1893.0,19.0,5.0,1970.0
21727,Auguste-Marie Taunay,masculino,26.0,5.0,1768.0,24.0,4.0,1824.0
21731,Cristiane Löff,não cadastrado,,,,,,
21758,Sebastião Pedrosa,masculino,,,,,,
21759,Celeida Tostes,feminino,26.0,5.0,1929.0,3.0,1.0,1995.0
21760,Celso Antônio,masculino,,,1896.0,,,1984.0
21762,Chaves Pinheiro,masculino,5.0,9.0,1822.0,19.0,10.0,1884.0
21764,Chico Tabibuia,masculino,20.0,10.0,1936.0,13.0,5.0,2007.0
21769,Décio Villares,masculino,1.0,12.0,1854.0,21.0,6.0,1931.0
21771,Eduardo de Sá,masculino,1.0,4.0,1866.0,17.0,12.0,1940.0
21779,Benedito Junqueira Duarte,masculino,,,1910.0,9.0,7.0,1995.0
21780,Elisabeth Nobiling,feminino,9.0,12.0,1902.0,5.0,5.0,1975.0
21812,Walter Firmo,masculino,1.0,6.0,1937.0,,,
21816,Sérgio Jorge,masculino,7.0,4.0,1937.0,,,
21819,German Lorca,masculino,28.0,5.0,1922.0,,,
21824,Améris Paolini,feminino,22.0,12.0,1945.0,,,
21840,Delfim Martins,masculino,22.0,4.0,1951.0,,,
21854,Sebastião Gomes Pedrosa,masculino,,,,,,
21855,Honorato Manuel de Lima,masculino,,,,,,1863.0
21857,Cris Bierrenbach,feminino,,,1964.0,,,
21859,Wagner Barja,masculino,,,,,,
21863,Arlindo Castro,masculino,,,1948.0,,,
21864,Claudio Freitas,masculino,5.0,11.0,1956.0,,,
21867,Claudio Feijó,masculino,11.0,8.0,1946.0,,,
21870,Claudio Elisabetsky,masculino,,,1958.0,,,
21875,Joaquim Figueira,masculino,3.0,2.0,1904.0,10.0,8.0,1943.0
21885,Giácomo Favretto,não cadastrado,5.0,7.0,1953.0,,,
21890,Eneida Serrano,feminino,8.0,3.0,1952.0,,,
21896,Haroldo de Campos,masculino,19.0,8.0,1929.0,16.0,8.0,2003.0
21899,Ella Dürst,feminino,8.0,12.0,1951.0,,,
21919,Paulo Angerami,masculino,1.0,6.0,1963.0,,,
21925,Gustavo Lourenção,masculino,7.0,11.0,1968.0,,,
21931,Eli Sudbrack,masculino,27.0,2.0,1968.0,,,
